S.No,Course ID,Discipline,Course Name,SME Name,Institute,Duration,Start date,End date,Exam date,Industry support,Link,Prerequiste,About
281,noc24-ge03,Multidisciplinary,Vulnerability Studies: An Introduction,Prof. Pramod K Nayar,University of Hyderabad,8 Weeks,"Feb 19, 2024","Apr 12, 2024","Apr 20, 2024",Content not found,https://onlinecourses.nptel.ac.in/noc24_ge03/preview,Undergrad and postgrad students.,"This course is an elective for UG and PG students across the Humanities and Social Sciences, including Literary Studies, Cultural Studies and Media Studies. It aims to introduce the students to basic concepts in Vulnerability Studies, an emerging discipline. It introduces theories of precarity/vulnerability, resistance, resilience, and others. It then turns to specific forms and domains of vulnerability, from willed vulnerability in extreme sports, to ageing and childhood-related vulnerabilities. Each of these will be illustrated through examples from literary and popular texts, including films, graphic novels, visual images. There will be group discussions and guest lectures for certain component of the course."
282,noc24-ge04,Multidisciplinary,Pulmonary Function tests - Interpretation and application in clinical practice,Multifaculty,Chettinad Hospital and Research Institute,4 Weeks,"Feb 19, 2024","Mar 15, 2024","Apr 27, 2024","Health care centers and Hospitals Medical, Dental, Paramedical colleges â National and International Research centres â National and international",https://onlinecourses.nptel.ac.in/noc24_ge04/preview,"MBBS, MD/MS,PhD, BDS, BSc Nursing, BSc Allied health sciences,Students who are pursuing or have completed basic sciences","In the current era, accurate interpretation of any diagnostic test is mandatory to clinical competence. This course on pulmonary function test  Interpretation and application in clinical practice would benefit any health worker in interpreting and diagnosing various lung alterations. Spirometry is one of the most commonly tested pulmonary function and an easy to use, bedside diagnostic tool. This 4-week course will give you the details starting from the physiological concepts of pulmonary function to the clinical disease and the diagnostic modalities of pulmonary function. The objective of the proposed course is to improve the knowledge of the intended audience regarding PFT not skill building."
283,noc24-ge05,Multidisciplinary,Basic Certificate in Palliative Care,Prof. Geeta Joshi Prof. Piyush Gupta,INTERNATIONAL INSTITUTE OF DISTANCE LEARNING AN INITIATIVE OF NAPCAIM,12 Weeks,"Jan 22, 2024","Apr 12, 2024","Apr 28, 2024",HOSPITALS / NURSING HOMES / PRIVATE CLINICS / NGOS / HOME CARE SERVICES,https://onlinecourses.nptel.ac.in/noc24_ge05/preview,SSC,"The Basic Certificate in Palliative Care is an advanced course in Palliative Care. The course contains the basic information about Palliative Care, Pain Management, Symptom Management and a detailed information about psycho-social and spiritual aspects of palliative care. The course will enhance the knowledge about the various Government programs for palliative care, NDPS Rule 2025 and Models of palliative Care in practice. The course will complimentary to practice of all healthcare professional, including doctors, AYUSH doctors, Nurse, Paramedical Staff, psychologists, Social Workers, Paid & unpaid Caregivers and Volunteers working in Healthcare.

The course has practical approach to Care of patients suffering from prolonged illness, who needs compassionate care and better Quality of Life to live with the disease or disability.

The certificate will be considered for Palliative Care services, a specialist service for patients of Life limiting illnesses."
284,noc24-ge07,Multidisciplinary,NBA Accreditation and Teaching and learning in Engineering (NATE),Prof. N J Rao Prof. K Rajanikanth,IISc,12 Weeks,"Jan 22, 2024","Apr 12, 2024","Apr 28, 2024","Educational Institutions, Corporate Training",https://onlinecourses.nptel.ac.in/noc20_ge11/preview,Degree in Engineering,"The quality of Teaching and Learning in Engineering has come to be an important issue in India to all stakeholders including teachers, students, parents, Managements, University, AICTE, NBA, and Industry, especially after the introduction of new Accreditation Process introduced by NBA in 2015. The quality of learning of the graduating engineers determines the quality of their placements. While there was significant research in the last few decades in our understanding of how people learn, there have not been many intersections of this knowledge with the instructional practices at institutions of higher learning. The dominant instructional method still remains lecturing. Industry, Regulatory Bodies and Accreditation Agencies in India want the engineering graduates to attain a set of Program Outcomes (knowledge, skills, and attitudes) which are discipline agnostic and a set of Program Specific Outcomes identified by the Department offering the program. The curriculum of a program decides the nature of learning experiences, including the courses, projects, internships, and co-curricular and extra-curricular activities.
"
285,noc24-ge08,Multidisciplinary,Teaching And Learning in Engineering (TALE),Prof. N J Rao,IISc,4 Weeks,"Jan 22, 2024","Feb 16, 2024","Mar 24, 2024","Educational Institutions, Corporate Training",https://onlinecourses.nptel.ac.in/noc22_ge07/preview,Degree in Engineering,"The quality of Teaching And Learning in Engineering (TALE) has come to be an important issue in India to all stakeholders including teachers, students, parents, Managements, University, AICTE, NBA and Industry. The quality of learning of the graduating engineers determines the quality of their placements. While there has been significant increase in the last few decades in our understanding of how people learn, there has not been much intersection of this knowledge with the instructional practices at institutions of higher learning. The dominant instructional method still remains lecturing. Industry, Regulatory Bodies and Accreditation Agencies in India want the engineering graduates attain a set of Program Outcomes (knowledge, skills and attitudes) which are discipline agnostic and a set of Program Specific Outcomes identified by the Department offering the program. The curriculum of a program decides the nature of learning experiences including the courses, projects, internships, and co-curricular and extra-curricular activities.The focus on students attaining a certain set of outcomes requires a shift from teacher centric approach to student centric instruction. While good teachers, in any era or in any part of the world, were and are always student centric in their approach the process of designing and conducting a course remained informal in nature. The contexts of instruction including quality and background of students, teacher expertise, physical environment and the system in which instruction takes place, available resources, regulatory and accreditation mechanisms, and assessment and evaluation mechanisms are extremely varied. There is no unique method that leads to good learning in all contexts. The course TALE addresses many of the common issues of teaching and learning in engineering in the Indian context and tries to provide a complete solution to a teacher to the process of design and conduct of an engineering course leaving all the academic freedom he/she wants to have. While at some places the solutions appear to be specific they can be treated as examples, and alternate solutions can be worked out by the teacher. TALE is presented as a set of four modules with each module having about 20 half-hour units. This course will be useful to all teachers of higher education institutions offering undergraduate programs in engineering."
286,noc24-ge09,Multidisciplinary,Basic Course in Ornithology,Prof. Mousumi Ghosh Prof. Manjari Jain Prof. R Jayapal Prof. Anand Krishnan Prof. Suhel Quader Prof. V.V. Robin Prof. Umesh Srinivasan,NCF IISER Mohali SACON IISER Bhopal NCF IISER Tirupati IISc,12 Weeks,"Jan 22, 2024","Apr 12, 2024","Apr 20, 2024","Industries that will value this course include 
1. Agriculture 
2. Forestry 
3. Wildlife and biodiversity conservation 
4. Sustainability divisions of any industry",https://onlinecourses.nptel.ac.in/noc22_ge10/preview, Participants should have completed at least the first year of undergraduate degree,"The course intends to introduce students to the scientific study of birds (ornithology). It covers basics of a range of topics like bird anatomy, physiology, taxonomy, behaviour, conservation. It is ideal for students pursuing their Bachelors and Masters degree in life sciences and for those who want to explore ornithology as a career option. It is also useful for birdwatchers and other enthusiasts from among the larger public who wish to deepen their understanding and appreciation of birds."
287,noc24-ge11,Multidisciplinary,Biophotonics,Prof. Basudev Lahiri,IITKGP,12 Weeks,"Jan 22, 2024","Apr 12, 2024","Apr 28, 2024",Content not found,https://onlinecourses.nptel.ac.in/noc21_ge13/preview,None but basic knowledge of optical physics will be useful,"Biophotonics is a multidisciplinary field where light-based technologies are utilized to reveal biological mechanisms, and diagnose several diseases along with finding their treatments. This course introduces the basics of biology and photonics, and provides the most relevant and important application from chemistry, biology, and medicine. For examples, it includes how to detect and identify new viruses (such as the Coronavirus) and how to measure neural activities in live mouse.
No specific prior knowledge is required to take the course; however, basic knowledge of optical physics will be useful."
288,noc24-ge12,Multidisciplinary,Designing Learner-Centric MOOCs,Prof. Sahana Murthy Prof. Jayakrishnan M. Prof. Sameer Sahasrabudhe,IITB,8 Weeks,"Jan 22, 2024","Mar 15, 2024","Mar 24, 2024",Companies creating online courses. L&D (Training) divisions in companies across various sectors,https://onlinecourses.nptel.ac.in/noc21_ge11/preview,Nil,"Massive Open Online Courses (MOOCs) have become a popular avenue for diverse learners to upgrade their knowledge and skills. Instructors who are new to creating MOOCs tend to focus on the use of technology features to mimic their classroom actions. While it is necessary to be aware of the technology affordances, it is more important to focus on the pedagogy of how to use the MOOC features effectively to foster student engagement and learning. Hence MOOC instructors need a set of design principles and guidelines to create a learner-centric MOOC"
289,noc24-ge13,Multidisciplinary,Effective Engineering Teaching In Practice,Prof. G. K. Suraishkumar Prof. Edamana Prasad Prof. Richa Verma,IITM,4 Weeks,"Jan 22, 2024","Feb 16, 2024","Mar 24, 2024",Any industry or start-up interested in education.,https://onlinecourses.nptel.ac.in/noc22_ge05/preview,Nil,"Traditionally, teachers are not trained to teach professional courses. Thus, they learn even the essential principles of teaching through experience, on the job. This leads to a less than satisfactory in-class learning experience for most students in many courses, except if the teacher has a natural orientation to teaching. This course is aimed to introduce the essentials of facilitation of student learning (teaching) in an interesting way to any teacher of professional courses, with a special focus on engineering. Further, education is a vast, old area of research, with rigorous, evidence-based knowledge that is useful for the facilitation of learning. However, the knowledge is not in an easily accessible form for teachers without experience in education research. This course also aims to begin bridging that gap, by appropriately introducing research in education to engineering teachers."
290,noc24-ge14,Multidisciplinary,Engineering Statistics,Prof. Manjesh Hanawal,IITB,12 Weeks,"Jan 22, 2024","Apr 12, 2024","Apr 21, 2024",This is a basic course and will be recognized by all,https://onlinecourses.nptel.ac.in/noc23_ge25/preview,Basic Probability,We have to deal with data all the time and it has to be analyzed in a systematic way to extract information. This course introduces all basic concepts in statistics and prepares one to use statistics in many engineering applications. Sound knowledge of statistics is important to develop good machine learning and artificial algorithms. This course will also focus giving exposure various statistical tools available in Python.
291,noc24-ge15,Multidisciplinary,Entrepreneurship Essentials,Prof. Manoj Kumar Mondal,IITKGP,12 Weeks,"Jan 22, 2024","Apr 12, 2024","Apr 20, 2024","All start-ups, companies in emerging technology domains, companies adopting âcorporate entrepreneurshipâ, professionally managed companies",https://onlinecourses.nptel.ac.in/noc20_ge08/preview,nil,"The course provides foundational knowledge on various aspects of entrepreneurial venture creation and management during its life-cycle. It has been designed to address multidisciplinary audiences. The objective of the course is to teach key issues faced by entrepreneurs and managers at different stages of the life-cycle of an enterprise and is relevant both for aspiring entrepreneurs and for decision makers in established enterprises. Topics can be classified in some major themes such as : Making a choice to create an entrepreneurial venture, current trend of technology entrepreneurship, how to start a start-up, identifying opportunities, factors driving competitive advantages, organizational structure, basic knowledge of financial statements and project report,introductory knowledge on marketing management, human resource management, & strategic management, risk analysis, legal aspect of business, how to raise fund during life-cycle of a new ventures."
292,noc24-ge16,Multidisciplinary,Foundation Certificate In Palliative Care,Prof. Geeta Joshi Prof. Piyush Gupta,INTERNATIONAL INSTITUTE OF DISTANCE LEARNING AN INITIATIVE OF NAPCAIM,12 Weeks,"Jan 22, 2024","Apr 12, 2024","Apr 28, 2024","HOSPITALS / NURSING HOMES / PRIVATE CLINICS / NGOS / HOME CARE SERVICES/ HEALTHCARE (INSTITUTIONS, INDUSTRIES, SERVICES)",https://onlinecourses.nptel.ac.in/noc23_ge08/preview,SSC 10th Std,"This course aims to build strong foundation of those who wish to provide holistic Palliative Care to the patients in early as well as advance course of disease so as to improve their quality of life.

Foundation Certificate in Palliative Care is listed in the International Directory of the Palliative Care Courses of IAHPC which will offer 1 year free Membership to our students worth USD 37.5."
293,noc24-ge17,Multidisciplinary,Fuzzy Logic And Neural Networks,Prof. Dilip Kumar Pratihar,IITKGP,8 Weeks,"Jan 22, 2024","Mar 15, 2024","Mar 24, 2024",Content,https://onlinecourses.nptel.ac.in/noc21_ge07/preview,Nil,"This course will start with a brief introduction to fuzzy sets. The differences between fuzzy sets and crisp sets will be identified. Various terms used in the fuzzy sets and the grammar of fuzzy sets will be discussed, in detail, with the help of some numerical examples. The working principles of two most popular applications of fuzzy sets, namely fuzzy reasoning and fuzzy clustering will be explained, and numerical examples will be solved. Fundamentals of neural networks and various learning methods will then be discussed. The principles of multi-layer feed  forward neural network, radial basis function network, self-organizing map, counter-propagation neural network, recurrent neural network, deep learning neural network will be explained with appropriate numerical examples. The method of evolving optimized fuzzy reasoning tools, neural networks will be discussed with the help of some numerical examples. Two popular neuro-fuzzy systems will be explained and numerical examples will be solved. A summary of the course will be given at the end."
294,noc24-ge18,Multidisciplinary,Groundwater hydrology and management,Prof. Pennan Chinnasamy,IITB,12 Weeks,"Jan 22, 2024","Apr 12, 2024","Apr 28, 2024",The course will be relevant for any IT related company,https://onlinecourses.nptel.ac.in/noc22_ce44/preview,"Students in Civil Engineering, Rural Development, Earth Science, Geology and Rural development departments. Development, Earth Science, Geology and Rural development departments.","Groundwater is the most important water resource that aids during climate change extremes (floods and droughts). Groundwater has also been the key factor for increase in cropped area, rotation and profit for farmers. However, the groundwater science is not well understood and hence it is depleted at alarming rates. India is the highest extractor of groundwater in the world and it is necessary to understand groundwater hydrology to better work in water resources management activities."
295,noc24-ge20,Multidisciplinary,Introduction to Reliability Engineering,Prof. Neeraj Kumar Goyal,IITKGP,8 Weeks,"Jan 22, 2024","Mar 15, 2024","Mar 24, 2024",Content not found,https://onlinecourses.nptel.ac.in/noc23_ge20/preview,UG/PG Students from all engineering branches,Every engineer should be aware of customer needs expressed in terms of reliability requirements. A successful product/system need to translate these requirements and ensure that the reliability requirements are met. It is essential to understand terms and how they are evaluated. At present most products need to provide reliability information along with functions. This course will help students to know this important aspect and way to address these requirements.
296,noc24-ge21,Multidisciplinary,Research Methodology,Prof. Edamana Prasad Prof. Prathap Haridoss,IITM,8 Weeks,"Feb 19, 2024","Apr 12, 2024","Apr 21, 2024",Content not found,https://onlinecourses.nptel.ac.in/noc23_ge36/preview,Students who have completed undergraduate studies (in Engineering or Science) will be in a better position to benefit from this course,"Large numbers of students are actively considering and taking up research and associated higher studies. This course aims to introduce students to the important aspects of research. The intent of the course is to make students aware of the details associated with formal research and to help students overcome common misconceptions that may be present in their minds. By going through this course, students are likely to be able to take up research activities in a more systematic and formal manner right from the beginning."
297,noc24-ge22,Multidisciplinary,Management of Medical Emergencies in Dental Practice,Multifaculty,Sree Balaji Dental College & Hospital and Tagore Dental College & Hospital,8 Weeks,"Jan 22, 2024","Mar 15, 2024","Mar 24, 2024",Any company which is interested in social media / networks data will beÂ  interested in recruiting the students finishing the course.,https://onlinecourses.nptel.ac.in/noc22_ge09/preview,"Undergraduate students, Postgraduate trainees in dental surgery & dental practitioners","In clinical dental practice, life-threatening emergencies can and do occur. Adverse medical events occur despite all appropriate measures to prevent them from developing. They can happen to anyonea patient, a doctor, a dental office staff, or a person who is merely accompanying the patient. A number of factors exist today that may increase the likelihood of such incidents.

In the absence of any India specific online course on this topic, we aim to illustrative and precise information on the knowledge and methods to manage such medical emergencies on their own. This will aid dental practitioners with the adequate knowledge

The lecture series consists of Eight topics covering various medical emergencies that will consist of a medical emergency situation with its explanation, aetiology, sequelae of onset, primary management approach and its medical management. We will use a combination of lecture with illustrative examples."
298,noc24-ge23,Multidisciplinary,Nanobio Technology Enabled Point-of-Care Devices,Prof. Gorachand Dutta,IITKGP,8 Weeks,"Jan 22, 2024","Mar 15, 2024","Mar 24, 2024","Discrete Optimization, Cryptography/ Cyber Security, Coding theory, Computer Algebra, Symbolic Computing Software, , Learning Software.",https://onlinecourses.nptel.ac.in/noc23_ge21/preview,10+2 (only basic Sciences),"The course addresses the approach of how to develop the portable, reusable, robust, ultrasensitive and efficient point-of-care (POC) systems that has received significant attention in the healthcare system and analytical process and explains the science behind the detection of analyte of interest at the early stage of diagnosis. Students also will learn the techniques of commercialization of diagnostic devices."
431,noc24-me04,Mechanical Engineering,Experimental Stress Analysis,Prof. K. Ramesh,IITM,12 Weeks,"Jan 22, 2024","Apr 12, 2024","Apr 28, 2024","HAL, GE, GM, NAL, DMRL, DRDO, BEML, Mahindra&Mahindra, Tata Motors, L&T, VSSC, Defense and Atomic energy Laboratories",https://onlinecourses.nptel.ac.in/noc21_me02/preview,"The course covers the basic aspects of experimental stress analysis that includes exhaustive treatment of the most versatile techniques like photoelasticity and strain gauges and also a brief introduction to the emerging techniques like digital image correlation. In addition it also provides the fundamental aspects of six different experimental techniques such as Moiré, Brittle Coatings, Holography, Speckle Methods, Thermoelastic Stress Analysis and Caustics.","The course covers the basic aspects of experimental stress analysis that includes exhaustive treatment of the most versatile techniques like photoelasticity and strain gauges and also a brief introduction to the emerging techniques like digital image correlation. In addition it also provides the fundamental aspects of six different experimental techniques such as Moiré, Brittle Coatings, Holography, Speckle Methods, Thermoelastic Stress Analysis and Caustics."
432,noc24-me05,Mechanical Engineering,Acoustic Materials And Metamaterials,Prof. Sneha Singh,IITR,8 Weeks,"Jan 22, 2024","Mar 15, 2024","Mar 24, 2024","ARCI, TATA Advanced Materials Limited, Huntsman Corporation, IACS, Materials
Research Society of India (MRSI), Acoustic consultants, Advanced materials
manufacturers, Speech transmission industry.",https://onlinecourses.nptel.ac.in/noc21_me48/preview,"Mathematics (up to Class 12th), Physics (up to Class 12th)","The study of electromagnetic and acoustic waves is an endeavor that dates back centuries. An important sub-domain of this field that effects our daily life is the use of acoustic principles to control environmental noise. In this regard, acoustic materials, which are materials designed to manipulate sound wave propagation, are of prime importance. Within this field, about three decades ago, the concept of metamaterials was proposed that has created a revolution. Theoretical formulation and experiments have shown the feasibility of realizing man-made acoustic metamaterials that can manipulate waves beyond the defined limits of those found in nature. Therefore, within a time span of 15 years, acoustic materials have emerged as an active field driven by scientific discoveries and diverse application potentials in machinery noise control, frequency filtering, speech transmission technology, acoustic imaging, and cloaking. This is the first-ever organized coursework on acoustic materials with a special focus on acoustic metamaterials."
433,noc24-me06,Mechanical Engineering,Automatic Control,Prof. Anil Kumar,IITR,8 Weeks,"Jan 22, 2024","Mar 15, 2024","Mar 24, 2024",NIL,https://onlinecourses.nptel.ac.in/noc22_me12/preview,Completed first year of BE/BTech.,"Automatic Control is the theory used in various applications, for example, manufacturing of a product, refrigeration and air conditioners, aircraft, missile, satellite launching, etc. The study of a dedicated course is required to understand the fundamental and advance concepts of automatic controls for engineers and designers. This course is of basic level. It introduces design and modelling of a control system, theory of transfer functions, poles, zeros, block diagram algebra, transient response analysis of first and second order systems, stability and Rouths criteria, error analysis, PID control, root locus techniques, compensation techniques, introduction to the state space method and application of MATLAB in automatic control."
434,noc24-me07,Mechanical Engineering,Convective Heat Transfer,Prof. Arup Kumar Das,IITR,4 Weeks,"Jan 22, 2024","Feb 16, 2024","Mar 24, 2024","Intel, General Electric, General Motors, ABB, Nuclear Industries, etc.",https://onlinecourses.nptel.ac.in/noc22_me23/preview,Fluid Mechanics and Thermodynamics.,Convection is a major mode of heat transfer when fluid is attached with the source. Processes of convection are fundamental and linked up with fluid mechanics laws and derivations of thermodynamics. Convective heat transfer has its wide horizon spreading from flow over a flat plate under constant heat flux or constant temperature boundary conditions to thermally developing or developed flow inside a duct. Moreover convection theories will widely vary depending on medium flow field which differentiates forced flow and natural gravity driven heat transfer modes. Convective heat transfer takes a major role in phase change heat transfer as well as mass transfer analogies in chemical processes. Present course targets fundamental understanding of all these facets with derivations and mathematical examples.
435,noc24-me08,Mechanical Engineering,Failure Analysis And Prevention,Prof. D. K. Dwivedi,IITR,8 Weeks,"Jan 22, 2024","Mar 15, 2024","Mar 23, 2024","Heavy engineering and pressure vessel industry, power plants",https://onlinecourses.nptel.ac.in/noc23_me05/preview,Nil,"The course content is designed to systematic understanding on various aspects related with failure such as fundamental sources of failure of mechanical components, industrial engineering tools relevant to failure and failure analysis, general procedure of failure analysis through sample collection, preparation and preservation, testing, macro and microscopic observation of fracture, mode of fracture, metallographic procedure and image analysis, use of fracture mechanics and fracture toughness principles in failure analysis and analysis findings and report/recommendation writing. Presentation will include case studies to communicate concepts and procedures effectively. Case studies will be taken up from failure analysis of weld joints in different sectors."
436,noc24-me09,Mechanical Engineering,Financial Mathematics,Prof. P. K. Jha,IITR,12 Weeks,"Jan 22, 2024","Apr 12, 2024","Apr 21, 2024","Useful for most of the companies, especially for managers and persons in investment and finance sectors",https://onlinecourses.nptel.ac.in/noc20_me36/preview,"Basic Mathematics, Probability","The course on Financial Mathematics focuses on the mathematical properties and relations between concepts of financial and currency markets in investment and other economic activities. The course aims to enthuse confidence in participants to be able to address issues related to globalization of financial markets, development and feasibility of financial transactions, the increasing complexity of portfolio investments, analyzing and forecasting market developments etc. Students in the course will gain an in-depth understanding of advanced economics concepts as well as knowledge of how the financial and banking sectors operate."
437,noc24-me10,Mechanical Engineering,Inspection And Quality Control In Manufacturing,Prof. Kaushik Pal,IITR,4 Weeks,"Jan 22, 2024","Feb 16, 2024","Mar 24, 2024","Manufacturing based industries TATA Motors, ISRO, DRDO, Railways, BHEL,IOCL, Bharat Forge, Larsen and Toubro, Mahindra &    Mahindra; etc.",https://onlinecourses.nptel.ac.in/noc23_me47/preview,nil,"In manufacturing, quality control is a process that ensures customers receive products free from defects and meet their requirements. Inspection and measurement is needed during production for quality control because of the inherent variability introduced by the machines, tools, raw materials, and human operators which causes variations in the different quality characteristics (length, diameter, thickness, tensile strength, surface finish etc.) of the product. Inspection and testing is very important in maintaining a certain quality level in the product during production. It helps to control the quality of products by fixing the sources of defects immediately after they are detected. Several non-destructive inspection methods also help to perform in-service inspection to avoid any catastrophic failure and predict the remaining life of the product."
438,noc24-me11,Mechanical Engineering,Manufacturing Guidelines For Product Design,Prof. Inderdeep Singh,IITR,8 Weeks,"Jan 22, 2024","Mar 15, 2024","Mar 23, 2024",Content not found,https://onlinecourses.nptel.ac.in/noc23_me44/preview,"No-prerequisite, any student enrolled for a UG/PG/Ph.D. degree in any discipline of Mechanical Engineering and Production Engineering.","Competition in the key word in todays business environment. The major objective of the companies worldwide is to conceptualize, design and develop products that not only satisfy the customers needs and wants but also are competitive from cost as well as quality point of view. But it has been observed that our product design and development cycle usually follows a traditional/conventional approach that leads to a lot of non-value added features in the product. Moreover, these features also increase the manufacturing cost of the product. Therefore, there is an imminent need to acquaint the engineers and managers with the concept of design thinking that involves an integrated approach of combining the functions of design and manufacturing (including assembly). The integrated approach will certainly help the product designers to come up with designs that satisfy the customer requirements, offer good quality in terms of service and maintenance and are easy to manufacture at reasonable cost. The course contents will certainly add value to the knowledge base of the product and process designers and will definitely orient their thought process in the direction of integrating the manufacturing function with the design stage of the product development cycle"
439,noc24-me12,Mechanical Engineering,Mechanical Measurement Systems,Prof. Ravi Kumar,IITR,8 Weeks,"Jan 22, 2024","Mar 15, 2024","Mar 24, 2024",All Mechanical Engineering industries involving instrumentation.,https://onlinecourses.nptel.ac.in/noc24_me12/preview,Mechanical Engineering and Professionals.,"This Course provides a simple understanding of the mechanical measurement systems and statistical analysis of experimental data. The course contains the generalized configuration and functional elements of measuring systems, static and dynamic characteristics of measuring instruments. The course also include the instrumentation for displacement, strain, velocity, force, toque, power, pressure, sound, flow and temperature measurement."
440,noc24-me13,Mechanical Engineering,Mechatronics,Prof. Pushparaj Mani Pathak,IITR,8 Weeks,"Feb 19, 2024","Apr 12, 2024","Apr 21, 2024",Content not found,https://onlinecourses.nptel.ac.in/noc21_me27/preview,Mechanical/Electrical/Electronic under graduate and post graduate students,"The word mechatronics is composed of mecha from mechanism and the tronics from electronics. It is the synergistic integration of mechanical engineering, with electronics and intelligent computer control in the design and manufacturing of industrial products and processes. Mechatronics generally involves (i) implementing electronics control in a mechanical system (ii) enhancing existing mechanical design with intelligent control and (iii) replacing mechanical component with an electronic solution. This course will cover all aspects related with mechatronics such as sensors and transducers, actuators and mechanisms, signal conditioning, microprocessors and microcontrollers, modeling & system response and design and mechatronics."
441,noc24-me14,Mechanical Engineering,Modelling And Simulation Of Dynamic Systems,Prof. Pushparaj Mani Pathak,IITR,8 Weeks,"Feb 19, 2024","Apr 12, 2024","Apr 21, 2024","Railways, DRDO",https://onlinecourses.nptel.ac.in/noc21_me25/preview,"B. Tech/M.Tech students or Professionals, It is a core course for PG and Elective course for UG.","The term modeling refers to the development of a mathematical representation of a physical system while the term simulation refers to the procedure of solving the equations that resulted from model development. The quality or usefulness in a model is measured by its ability to capture the governing physical features of the problem. Here, the expertise of the modeler is useful. The model is amenable to manipulation which would be impossible, too expensive, or too impractical to perform on the system which it portrays. This feature makes it a very useful tool to study system behavior."
442,noc24-me15,Mechanical Engineering,Operations Management,Prof. Inderdeep Singh,IITR,12 Weeks,"Jan 22, 2024","Apr 12, 2024","Apr 21, 2024",All industries that efficiently produce and deliver goods and services to the customers.,https://onlinecourses.nptel.ac.in/noc20_me30/preview,"No-prerequisite, any student enrolled for a UG/PG degree in any discipline of Mechanical Engineering,","The current competitive business environment is forcing the organizations to adopt the latest tools, techniques and strategies for managing their resources in the most effective and efficient manner. The topics of the course deals with the management of resources and activities that lead to production of goods of right quality, in right quantity, at right time and place in the most cost-effective manner. The course focuses on the basic concepts, issues, and techniques adopted worldwide for efficient and effective operations. The topics include operations strategy, product design and development, forecasting, facility planning and layout, aggregate production planning, capacity planning, project management, production control, materials management, inventory and quality management, JIT and Kanban System."
443,noc24-me16,Mechanical Engineering,Principles Of Casting Technology,Prof. P. K. Jha,IITR,8 Weeks,"Jan 22, 2024","Mar 15, 2024","Mar 23, 2024","Casting Industries like BHEL, Tata Steel, Jindal Steel, Foundry units of medium and large sizes",https://onlinecourses.nptel.ac.in/noc23_me48/preview,Any Interested Learners,"The course focuses on understanding the basics of science and technology of casting processes. Metal casting industries have evolved during the past hundred years because of advancements in technologies. The properties of the cast metals significantly depends upon the type of molding, melting, solidification and post treatment practices. This needs to be understood by the young students as well as practicing shop floor engineers so that products with superior qualities can be cast. The basic purpose of this course is to provide a sound understanding of concepts and principles of casting technology so as to enable them to be conversant with advances in these methods in the long run towards increasing the productivity of casting industries."
444,noc24-me18,Mechanical Engineering,Robotics and Control : Theory and Practice,"Prof. N. Sukavanam, Prof. M. Felix Orlando",IITR,8 Weeks,"Jan 22, 2024","Mar 15, 2024","Mar 24, 2024",Nil,https://onlinecourses.nptel.ac.in/noc20_me03/preview,"Electrical Engineering, Computer Science Department, Mechanical Engineering, 
Electronics and Communication Engineering, Mathematics Department.","Robotics has stimulated an growing interest among a wide range of scholars, researchers and students due to its interdisciplinary characteristics. The development of this field of science is boosted by various domains which are not limited to Cybernetics, Controls, Computers, Mechanics, Bio-Engineering, and Electronics. Among these areas, modelling, control, planning play a fundamental role not only in the growth of industrial robotics, but also towards the advanced fields including healthcare and field robotics. 
Through this course the participants will acquire the ability to conduct research, develop innovative designs in the field of systems engineering and control of robots and to direct the development of engineering solutions in new or unfamiliar environments by linking creativity, innovation and transfer of technology."
445,noc24-me19,Mechanical Engineering,Steam And Gas Power Systems,Prof. Ravi Kumar,IITR,8 Weeks,"Jan 22, 2024","Mar 15, 2024","Mar 24, 2024","BHEL, NTPC and other private power industries",https://onlinecourses.nptel.ac.in/noc21_me21/preview,It is a core course for UG students of Mechanical Engineering.,"This Course provides a simple understanding of the steam and gas power systems. The course contains the analysis of vapour power cycle i.e. Rankine cycle, steam generators and their accessories, Performance of Boilers and combustion of fuel, high pressure boilers, flow through steam and gas nozzles, different type of steam turbines for power generation and condensers. The gas turbine cycle, working of gas turbines, centrifugal compressors, axial compressors and combustion chamber of gas turbines."
446,noc24-me20,Mechanical Engineering,Surface Engineering Of Nanomaterials,Prof. Kaushik Pal,IITR,8 Weeks,"Jan 22, 2024","Mar 15, 2024","Mar 24, 2024",Nanotech based industries Nanoshel; Adnano Technologies; Mittal Enterprises; Ultrananotech; Reinste Nano Ventures; etc,https://onlinecourses.nptel.ac.in/noc20_mm10/preview,"Nano Science Nanotechnology, Chemical Engg, Chemistry, Aerospace Engg, Material Science and Mechanical Engg. etc.","Surface engineering (SE) is a sub-discipline of Materials Science and Materials Engineering which deals with the surface of a solid and its modifications. The primary goal of SE of nanomaterials is to modify the properties of surface to improve its electrical and thermal properties, and to improve the compatibility of nanomaterials with some matrix when they are used as reinforcing fillers in composites for high performance applications."
